user_id,amount,created_at,settled_at,is_settled
52,313.41,2024-07-09,2024-07-09,1
52,1379.87,2024-07-21,2024-07-26,1
52,46.32,2024-12-28,2024-12-30,1
52,252.5,2024-01-22,2024-01-22,1
52,464.12,2024-12-11,2024-12-12,1
53,281.82,2024-05-18,2024-05-20,1
53,524.13,2024-05-31,2024-06-02,1
53,1504.1,2024-09-22,2024-09-23,1
53,605.29,2024-02-25,2024-02-27,1
53,111.71,2024-04-01,2024-04-03,1
53,365.53,2024-03-22,2024-03-23,1
53,799.36,2024-02-12,2024-02-13,1
53,457.95,2024-09-13,2024-09-13,1
53,345.44,2024-05-28,2024-05-30,1
53,366.78,2024-12-18,2024-12-18,1
53,668.65,2024-12-16,2024-12-16,1
53,544.37,2024-08-25,2024-08-31,1
53,82.99,2024-10-25,2024-10-25,1
53,646.11,2024-07-05,2024-07-07,1
53,41.37,2024-10-14,2024-10-15,1
53,134.39,2024-05-09,2024-05-11,1
53,1029.77,2024-03-31,2024-04-01,1
53,547.58,2024-12-21,2024-12-21,1
53,573.26,2024-04-14,2024-04-15,1
53,515.23,2024-07-29,2024-07-31,1
53,505.45,2024-09-28,2024-09-28,1
53,524.39,2024-07-10,2024-07-11,1
53,594.95,2024-06-09,2024-06-19,1
53,94.63,2024-05-11,2024-05-11,1
54,270.91,2024-11-20,2024-11-21,1
54,490.99,2024-08-02,2024-08-04,1
54,223.92,2024-07-06,2024-07-08,1
54,398.32,2024-03-02,2024-03-11,1
54,1772.97,2024-02-05,2024-02-12,1
54,574.03,2024-07-26,2024-07-28,1
54,829.78,2024-12-03,2024-12-05,1
54,188.81,2024-10-21,2024-10-23,1
54,901.62,2024-04-14,2024-04-23,1
54,186.1,2024-12-19,2024-12-20,1
54,202.27,2024-03-20,2024-03-22,1
54,308.34,2024-05-18,2024-05-20,1
54,319.53,2024-11-15,2024-11-17,1
54,125.31,2024-01-20,2024-01-21,1
54,505.87,2024-05-11,2024-05-12,1
54,572.08,2024-10-16,2024-10-25,1
54,703.89,2024-08-29,2024-09-03,1
54,158.51,2024-03-12,2024-03-20,1
54,433.01,2024-01-08,2024-01-16,1
54,300.45,2024-04-26,2024-04-26,1
54,164.78,2024-06-26,2024-06-27,1
54,476.5,2024-11-21,2024-11-22,1
54,48.87,2024-06-27,2024-06-29,1
54,139.79,2024-06-01,2024-06-03,1
55,283.08,2024-10-13,2024-10-14,1
55,231.34,2024-11-10,2024-11-11,1
55,397.56,2024-04-14,2024-04-15,1
55,117.08,2024-12-20,2024-12-22,1
55,173.7,2024-09-09,2024-09-09,1
55,301.43,2024-08-26,2024-08-26,1
55,101.18,2024-08-07,2024-08-09,1
55,294.87,2024-12-07,2024-12-07,1
55,276.39,2024-06-13,2024-06-15,1
55,944.37,2024-04-19,2024-04-21,1
55,182.9,2024-02-17,2024-02-17,1
55,440.44,2024-11-19,2024-11-19,1
55,1244.48,2024-09-12,2024-09-17,1
55,151.59,2024-11-09,2024-11-11,1
55,247.46,2024-03-06,2024-03-07,1
55,393.11,2024-07-19,2024-07-19,1
55,663.31,2024-09-07,2024-09-18,1
55,311.98,2024-08-11,2024-08-13,1
55,829.64,2024-02-28,2024-03-01,1
55,390.71,2024-02-18,2024-02-18,1
55,350.36,2024-04-03,2024-04-04,1
55,845.84,2024-09-27,2024-09-28,1
55,1356.66,2024-03-15,2024-03-16,1
55,834.52,2024-03-28,2024-03-29,1
55,1312.41,2024-03-13,2024-03-23,1
55,439.98,2024-03-01,2024-03-02,1
55,210.82,2024-09-26,2024-09-28,1
55,211.3,2024-03-07,2024-03-09,1
55,295.21,2024-04-22,2024-04-24,1
55,453.43,2024-12-14,2024-12-16,1
56,708.74,2024-02-20,2024-03-02,1
56,198.19,2024-07-25,2024-07-26,1
56,712.4,2024-05-19,2024-05-28,1
56,116.56,2024-08-16,2024-08-16,1
56,277.2,2024-05-05,2024-05-15,1
56,1009.07,2024-04-25,2024-05-04,1
56,396.48,2024-04-14,2024-04-24,1
56,101.91,2024-04-03,2024-04-03,1
56,1585.64,2024-12-10,2024-12-11,1
56,69.15,2024-09-26,2024-09-28,1
56,293.06,2024-10-09,2024-10-19,1
56,447.39,2024-01-23,2024-01-25,1
56,661.08,2024-03-03,2024-03-03,1
56,254.44,2024-04-12,2024-04-14,1
56,59.68,2024-08-24,2024-08-26,1
56,309.75,2024-09-22,2024-09-22,1
57,563.27,2024-02-22,2024-03-03,1
57,333.6,2024-10-02,2024-10-04,1
57,351.38,2024-04-28,2024-04-30,1
57,814.85,2024-11-03,2024-11-10,1
57,667.84,2024-11-12,2024-11-13,1
57,1286.39,2024-08-05,2024-08-06,1
57,181.62,2024-11-22,2024-12-03,1
57,139.47,2024-12-24,2024-12-25,1
57,647.15,2024-11-22,2024-11-23,1
57,558.81,2024-10-03,2024-10-04,1
57,467.47,2024-09-18,2024-09-18,1
57,520.61,2024-03-23,2024-03-25,1
57,745.69,2024-05-26,2024-05-28,1
57,258.94,2024-03-13,2024-03-14,1
57,410.11,2024-07-05,2024-07-06,1
57,383.22,2024-10-01,2024-10-02,1
57,82.07,2024-01-26,2024-02-04,1
57,228.0,2024-09-29,2024-10-07,1
57,667.52,2024-12-14,2024-12-14,1
58,242.11,2024-07-07,2024-07-09,1
58,2154.54,2024-10-23,2024-11-02,1
58,178.9,2024-11-29,2024-12-05,1
58,315.79,2024-08-10,2024-08-12,1
58,656.86,2024-01-23,2024-01-24,1
58,380.95,2024-12-21,2024-12-21,1
58,515.73,2024-09-05,2024-09-13,1
58,463.5,2024-12-30,2025-01-06,1
58,366.45,2024-05-03,2024-05-05,1
58,408.54,2024-02-29,2024-03-01,1
58,549.34,2024-01-24,2024-01-26,1
58,756.37,2024-10-06,2024-10-07,1
58,406.83,2024-03-05,2024-03-05,1
58,232.23,2024-08-22,2024-08-23,1
58,117.94,2024-02-25,2024-02-25,1
58,1192.53,2024-05-18,2024-05-18,1
58,288.17,2024-11-20,2024-11-21,1
58,134.71,2024-02-17,2024-02-17,1
58,257.49,2024-08-26,2024-08-26,1
58,332.36,2024-02-28,2024-02-28,1
58,423.29,2024-11-23,2024-12-04,1
58,100.06,2024-03-09,2024-03-18,1
59,123.69,2024-11-24,2024-11-25,1
59,997.74,2024-09-29,2024-10-06,1
59,812.94,2024-02-15,2024-02-15,1
59,234.28,2024-09-03,2024-09-03,1
59,442.39,2024-03-28,2024-04-06,1
59,538.47,2024-03-29,2024-03-31,1
59,684.8,2024-10-28,2024-10-28,1
59,200.88,2024-08-14,2024-08-15,1
59,986.83,2024-01-17,2024-01-18,1
59,428.24,2024-04-26,2024-04-28,1
59,1459.97,2024-12-01,2024-12-06,1
59,723.19,2024-05-26,2024-06-03,1
59,823.82,2024-06-04,2024-06-06,1
59,850.26,2024-06-16,2024-06-16,1
59,432.37,2024-01-02,2024-01-04,1
59,917.06,2024-07-23,2024-07-25,1
59,293.51,2024-01-07,2024-01-07,1
59,161.95,2024-12-07,2024-12-17,1
59,1349.53,2024-03-20,2024-03-29,1
59,961.86,2024-10-13,2024-10-14,1
59,1041.18,2024-10-01,2024-10-02,1
59,1496.13,2024-10-31,2024-11-04,1
59,673.64,2024-08-22,2024-08-24,1
59,543.35,2024-11-06,2024-11-06,1
59,137.5,2024-01-21,2024-01-23,1
59,184.41,2024-09-22,2024-09-24,1
59,259.53,2024-01-28,2024-01-30,1
59,992.08,2024-03-14,2024-03-25,1
59,1943.03,2024-05-08,2024-05-16,1
59,983.68,2024-03-07,2024-03-07,1
59,333.69,2024-04-09,2024-04-10,1
60,594.89,2024-10-03,2024-10-05,1
60,1287.07,2024-02-10,2024-02-11,1
60,511.84,2024-08-31,2024-09-02,1
60,285.78,2024-12-18,2024-12-18,1
60,453.31,2024-11-02,2024-11-02,1
60,172.99,2024-01-31,2024-02-01,1
60,129.09,2024-02-21,2024-02-22,1
60,349.8,2024-02-21,2024-02-23,1
60,423.06,2024-08-12,2024-08-12,1
60,189.62,2024-04-05,2024-04-07,1
60,609.81,2024-04-22,2024-04-24,1
60,965.61,2024-07-15,2024-07-20,1
60,470.92,2024-09-16,2024-09-17,1
60,120.6,2024-06-21,2024-06-23,1
60,505.11,2024-03-22,2024-03-23,1
60,706.91,2024-04-24,2024-04-25,1
60,233.88,2024-08-29,2024-08-31,1
60,177.72,2024-07-17,2024-07-17,1
60,803.02,2024-10-29,2024-10-29,1
60,596.85,2024-03-12,2024-03-12,1
60,747.77,2024-09-14,2024-09-15,1
60,86.99,2024-03-24,2024-03-26,1
60,341.89,2024-08-15,2024-08-15,1
60,205.59,2024-06-21,2024-06-22,1
60,1532.43,2024-04-19,2024-04-30,1
60,118.79,2024-01-11,2024-01-11,1
60,177.19,2024-12-07,2024-12-08,1
60,163.97,2024-03-08,2024-03-08,1
60,860.53,2024-02-28,2024-03-01,1
60,447.84,2024-01-08,2024-01-08,1
61,710.35,2024-05-15,2024-05-15,1
61,188.88,2024-06-26,2024-06-26,1
61,870.93,2024-08-18,2024-08-20,1
61,150.61,2024-11-14,2024-11-15,1
61,244.41,2024-11-03,2024-11-03,1
61,630.35,2024-09-15,2024-09-15,1
61,168.51,2024-07-28,2024-07-30,1
61,268.46,2024-02-15,2024-02-24,1
61,445.86,2024-04-03,2024-04-03,1
61,49.77,2024-05-07,2024-05-08,1
61,254.45,2024-08-02,2024-08-02,1
61,761.65,2024-09-01,2024-09-07,1
61,74.1,2024-02-28,2024-02-28,1
61,332.98,2024-01-07,2024-01-09,1
61,1492.67,2024-03-21,2024-03-22,1
61,761.37,2024-10-19,2024-10-19,1
61,116.08,2024-02-16,2024-02-18,1
61,419.44,2024-12-18,2024-12-26,1
61,532.84,2024-05-10,2024-05-12,1
61,1202.42,2024-12-03,2024-12-07,1
61,551.84,2024-10-22,2024-10-23,1
61,241.38,2024-10-25,2024-10-29,1
61,570.81,2024-12-30,2024-12-30,1
61,703.5,2024-12-04,2024-12-05,1
61,981.55,2024-08-10,2024-08-10,1
61,122.62,2024-04-21,2024-04-23,1
61,238.51,2024-08-05,2024-08-05,1
61,427.65,2024-10-22,2024-10-22,1
61,522.27,2024-02-07,2024-02-09,1
61,319.29,2024-03-26,2024-03-26,1
61,1329.67,2024-12-01,2024-12-09,1
61,254.28,2024-02-25,2024-02-27,1
62,542.02,2024-09-05,2024-09-05,1
62,432.9,2024-06-22,2024-06-22,1
62,828.24,2024-12-03,2024-12-05,1
62,465.19,2024-02-26,2024-03-02,1
62,210.86,2024-02-24,2024-03-03,1
62,427.16,2024-11-16,2024-11-16,1
62,1320.98,2024-07-20,2024-07-30,1
62,301.26,2024-07-16,2024-07-16,1
62,1163.52,2024-02-09,2024-02-19,1
62,637.89,2024-09-13,2024-09-13,1
62,349.59,2024-09-16,2024-09-18,1
62,213.66,2024-01-24,2024-01-25,1
62,194.09,2024-11-27,2024-11-29,1
62,697.01,2024-12-20,2024-12-22,1
62,578.82,2024-11-11,2024-11-11,1
62,447.2,2024-12-18,2024-12-20,1
63,91.95,2024-12-15,2024-12-17,1
63,690.93,2024-06-08,2024-06-10,1
63,53.24,2024-06-14,2024-06-16,1
63,1637.04,2024-07-24,2024-07-30,1
63,181.15,2024-06-11,2024-06-13,1
63,286.18,2024-05-25,2024-05-25,1
63,631.13,2024-08-20,2024-08-22,1
63,11.21,2024-11-28,2024-11-30,1
63,370.27,2024-08-10,2024-08-10,1
63,56.78,2024-12-29,2024-12-30,1
63,726.8,2024-05-14,2024-05-20,1
63,84.14,2024-04-19,2024-04-20,1
63,300.58,2024-01-17,2024-01-19,1
63,459.77,2024-07-25,2024-07-27,1
63,2021.11,2024-09-03,2024-09-11,1
63,232.25,2024-10-10,2024-10-11,1
63,73.59,2024-04-06,2024-04-08,1
63,395.42,2024-05-06,2024-05-08,1
63,150.25,2024-04-01,2024-04-03,1
63,165.93,2024-05-18,2024-05-18,1
63,812.47,2024-01-26,2024-01-28,1
63,1170.45,2024-12-23,2024-12-25,1
63,250.34,2024-07-15,2024-07-17,1
63,598.86,2024-01-19,2024-01-19,1
64,169.47,2024-11-06,2024-11-07,1
64,318.61,2024-06-02,2024-06-03,1
64,440.79,2024-12-13,2024-12-19,1
64,814.07,2024-07-17,2024-07-19,1
64,1763.58,2024-06-06,2024-06-12,1
64,214.83,2024-08-09,2024-08-10,1
64,344.12,2024-10-23,2024-10-25,1
64,672.8,2024-07-15,2024-07-17,1
64,58.71,2024-09-25,2024-09-27,1
64,271.49,2024-09-20,2024-09-24,1
64,628.55,2024-06-26,2024-06-27,1
64,505.31,2024-07-14,2024-07-15,1
64,523.7,2024-08-08,2024-08-19,1
64,263.0,2024-10-30,2024-10-31,1
64,394.96,2024-09-16,2024-09-23,1
64,426.02,2024-05-07,2024-05-08,1
64,244.3,2024-08-21,2024-08-23,1
64,750.74,2024-01-29,2024-01-31,1
64,934.13,2024-03-11,2024-03-22,1
64,315.12,2024-08-30,2024-08-30,1
64,222.41,2024-01-12,2024-01-12,1
64,768.99,2024-04-23,2024-04-29,1
64,183.58,2024-02-04,2024-02-06,1
64,381.05,2024-03-23,2024-03-25,1
64,816.39,2024-11-21,2024-11-21,1
64,652.21,2024-10-21,2024-10-22,1
64,655.5,2024-03-06,2024-03-06,1
64,370.44,2024-12-05,2024-12-06,1
64,558.0,2024-11-14,2024-11-23,1
64,233.4,2024-11-30,2024-12-01,1
64,48.71,2024-09-21,2024-09-21,1
65,463.9,2024-09-02,2024-09-13,1
65,536.2,2024-12-09,2024-12-16,1
65,95.65,2024-07-06,2024-07-06,1
65,703.74,2024-12-10,2024-12-12,1
65,249.8,2024-11-08,2024-11-09,1
65,1098.97,2024-02-11,2024-02-20,1
65,836.7,2024-03-06,2024-03-08,1
65,455.52,2024-03-25,2024-03-25,1
65,124.23,2024-05-02,2024-05-10,1
65,423.85,2024-01-05,2024-01-06,1
65,272.07,2024-11-19,2024-11-19,1
65,63.54,2024-08-21,2024-08-22,1
65,533.07,2024-04-22,2024-04-23,1
65,596.26,2024-03-29,2024-03-30,1
65,347.02,2024-12-25,2025-01-05,1
65,263.03,2024-03-10,2024-03-12,1
65,603.77,2024-08-13,2024-08-13,1
65,26.53,2024-07-01,2024-07-02,1
65,311.35,2024-11-16,2024-11-17,1
65,245.7,2024-05-13,2024-05-17,1
65,223.76,2024-12-06,2024-12-08,1
65,215.1,2024-09-09,2024-09-10,1
65,284.82,2024-11-21,2024-11-21,1
65,324.63,2024-07-18,2024-07-18,1
66,670.1,2024-01-13,2024-01-14,1
66,259.83,2024-02-03,2024-02-05,1
66,308.18,2024-06-13,2024-06-13,1
66,205.28,2024-08-26,2024-08-27,1
66,334.09,2024-02-03,2024-02-05,1
66,169.77,2024-02-28,2024-02-29,1
66,280.77,2024-06-28,2024-06-28,1
66,46.33,2024-12-17,2024-12-19,1
66,523.49,2024-03-26,2024-03-26,1
66,928.09,2024-11-13,2024-11-13,1
66,126.45,2024-10-19,2024-10-21,1
66,987.93,2024-08-09,2024-08-09,1
66,278.89,2024-10-30,2024-11-01,1
66,974.85,2024-06-07,2024-06-09,1
66,596.24,2024-03-14,2024-03-14,1
67,167.97,2024-09-29,2024-09-29,1
67,578.96,2024-09-21,2024-09-23,1
67,777.68,2024-07-22,2024-07-27,1
67,69.56,2024-09-11,2024-09-12,1
67,373.04,2024-09-08,2024-09-14,1
67,449.13,2024-02-23,2024-02-23,1
67,411.12,2024-12-07,2024-12-07,1
67,299.91,2024-10-20,2024-10-31,1
67,513.74,2024-03-22,2024-03-23,1
67,86.53,2024-02-27,2024-02-29,1
67,204.51,2024-10-06,2024-10-07,1
67,182.53,2024-05-31,2024-06-07,1
67,677.88,2024-03-02,2024-03-02,1
67,326.36,2024-09-16,2024-09-22,1
67,1019.61,2024-12-06,2024-12-12,1
67,649.68,2024-11-04,2024-11-10,1
67,553.37,2024-03-14,2024-03-15,1
67,720.49,2024-02-28,2024-02-28,1
67,326.99,2024-03-20,2024-03-20,1
67,819.63,2024-12-02,2024-12-03,1
67,1007.19,2024-08-08,2024-08-09,1
68,560.13,2024-01-18,2024-01-20,1
68,101.71,2024-06-25,2024-06-26,1
68,206.16,2024-10-06,2024-10-13,1
68,480.27,2024-04-21,2024-04-22,1
68,116.11,2024-11-20,2024-11-21,1
68,198.02,2024-01-14,2024-01-15,1
68,23.94,2024-08-30,2024-09-05,1
68,481.99,2024-11-11,2024-11-21,1
68,549.23,2024-05-10,2024-05-11,1
68,1085.04,2024-01-26,2024-01-28,1
68,227.56,2024-03-17,2024-03-17,1
68,762.79,2024-01-11,2024-01-11,1
68,323.2,2024-07-30,2024-07-31,1
68,84.72,2024-02-14,2024-02-14,1
68,625.9,2024-05-21,2024-05-30,1
68,91.15,2024-03-22,2024-03-22,1
68,264.34,2024-02-25,2024-02-26,1
68,1321.08,2024-04-06,2024-04-06,1
68,747.56,2024-11-04,2024-11-06,1
68,244.56,2024-04-24,2024-04-24,1
68,800.49,2024-10-29,2024-10-29,1
68,923.38,2024-01-09,2024-01-09,1
68,446.23,2024-06-03,2024-06-04,1
68,438.74,2024-10-03,2024-10-03,1
68,222.77,2024-09-02,2024-09-04,1
69,199.0,2024-06-26,2024-06-28,1
69,149.96,2024-02-26,2024-02-28,1
69,916.31,2024-11-20,2024-11-21,1
69,645.61,2024-01-08,2024-01-08,1
69,886.57,2024-01-25,2024-02-02,1
69,102.89,2024-02-11,2024-02-11,1
69,73.64,2024-02-22,2024-02-22,1
69,1271.44,2024-08-22,2024-08-23,1
69,760.35,2024-05-22,2024-05-22,1
69,504.25,2024-01-14,2024-01-25,1
69,228.74,2024-03-03,2024-03-05,1
69,305.29,2024-06-29,2024-07-01,1
69,551.72,2024-09-16,2024-09-18,1
69,126.47,2024-07-13,2024-07-22,1
69,349.99,2024-12-03,2024-12-03,1
69,387.71,2024-11-24,2024-11-26,1
69,362.65,2024-03-03,2024-03-04,1
69,442.9,2024-07-29,2024-07-30,1
69,1176.09,2024-06-07,2024-06-07,1
69,1249.04,2024-03-05,2024-03-06,1
69,1833.17,2024-10-08,2024-10-09,1
69,405.8,2024-04-14,2024-04-15,1
69,855.32,2024-02-16,2024-02-16,1
69,937.43,2024-02-03,2024-02-03,1
69,419.51,2024-08-18,2024-08-19,1
69,153.11,2024-05-07,2024-05-13,1
69,680.24,2024-07-13,2024-07-19,1
69,1136.99,2024-11-28,2024-11-28,1
69,1158.08,2024-04-07,2024-04-09,1
69,75.18,2024-02-13,2024-02-14,1
69,1187.01,2024-10-07,2024-10-09,1
70,415.9,2024-01-10,2024-01-10,1
70,264.69,2024-01-23,2024-01-25,1
70,96.38,2024-01-31,2024-01-31,1
70,412.71,2024-03-27,2024-03-27,1
70,1177.86,2024-01-22,2024-01-30,1
70,187.48,2024-12-18,2024-12-18,1
70,574.27,2024-11-27,2024-11-27,1
70,271.91,2024-08-01,2024-08-01,1
70,806.02,2024-11-30,2024-12-06,1
70,755.71,2024-09-06,2024-09-12,1
70,651.06,2024-02-02,2024-02-02,1
70,912.17,2024-10-12,2024-10-19,1
70,856.83,2024-08-31,2024-09-01,1
70,201.56,2024-09-12,2024-09-12,1
70,261.98,2024-10-10,2024-10-12,1
70,477.61,2024-01-23,2024-01-25,1
70,205.12,2024-04-24,2024-04-24,1
70,130.25,2024-11-29,2024-11-30,1
70,579.36,2024-04-11,2024-04-11,1
70,1156.54,2024-06-06,2024-06-10,1
70,264.03,2024-08-22,2024-08-22,1
70,775.18,2024-02-28,2024-03-01,1
70,444.09,2024-05-23,2024-05-27,1
70,791.79,2024-08-09,2024-08-14,1
70,217.72,2024-01-29,2024-01-31,1
70,1275.75,2024-12-17,2024-12-28,1
70,406.58,2024-12-23,2024-12-24,1
70,441.43,2024-08-19,2024-08-21,1
70,330.73,2024-10-22,2024-10-22,1
70,909.21,2024-03-11,2024-03-20,1
70,97.51,2024-01-07,2024-01-09,1
70,764.83,2024-01-24,2024-02-04,1
70,343.25,2024-11-12,2024-11-12,1
71,273.64,2024-04-12,2024-04-12,1
71,717.88,2024-04-25,2024-04-26,1
71,468.49,2024-07-12,2024-07-13,1
71,433.65,2024-02-01,2024-02-01,1
71,113.91,2024-01-13,2024-01-13,1
71,381.25,2024-01-19,2024-01-20,1
71,732.67,2024-09-07,2024-09-08,1
71,225.26,2024-06-05,2024-06-07,1
71,1247.57,2024-11-27,2024-11-27,1
71,456.06,2024-08-26,2024-08-28,1
71,741.39,2024-11-29,2024-11-30,1
71,41.2,2024-04-17,2024-04-18,1
71,673.44,2024-04-04,2024-04-06,1
71,440.83,2024-06-09,2024-06-11,1
71,1898.04,2024-05-20,2024-05-27,1
71,638.78,2024-01-30,2024-01-30,1
71,1062.89,2024-02-19,2024-02-20,1
71,341.49,2024-09-24,2024-09-26,1
71,495.74,2024-03-29,2024-03-29,1
71,427.2,2024-09-06,2024-09-07,1
71,1587.52,2024-05-05,2024-05-12,1
71,1185.98,2024-10-20,2024-10-21,1
71,260.11,2024-09-20,2024-09-20,1
71,303.43,2024-01-22,2024-01-22,1
71,52.9,2024-03-26,2024-03-26,1
71,583.78,2024-12-14,2024-12-15,1
71,93.16,2024-10-19,2024-10-20,1
71,813.57,2024-12-08,2024-12-10,1
71,559.16,2024-07-19,2024-07-19,1
71,1418.35,2024-09-03,2024-09-04,1
71,680.03,2024-03-08,2024-03-08,1
71,97.71,2024-04-09,2024-04-09,1
72,213.93,2024-10-13,2024-10-15,1
72,624.26,2024-09-29,2024-09-29,1
72,368.18,2024-05-11,2024-05-13,1
72,127.28,2024-06-28,2024-06-28,1
72,435.14,2024-03-01,2024-03-03,1
72,100.7,2024-01-20,2024-01-20,1
72,931.53,2024-04-11,2024-04-15,1
72,349.61,2024-12-18,2024-12-20,1
72,376.88,2024-02-20,2024-02-22,1
72,180.83,2024-08-13,2024-08-14,1
72,442.72,2024-04-21,2024-04-22,1
72,177.76,2024-11-12,2024-11-12,1
72,204.53,2024-09-02,2024-09-02,1
72,352.3,2024-06-20,2024-06-21,1
72,155.49,2024-12-15,2024-12-16,1
72,1013.93,2024-08-29,2024-09-09,1
72,439.7,2024-03-21,2024-03-22,1
72,167.57,2024-02-22,2024-02-24,1
72,854.56,2024-01-16,2024-01-17,1
72,427.83,2024-09-21,2024-09-21,1
72,75.55,2024-06-13,2024-06-15,1
72,1031.55,2024-05-30,2024-05-30,1
72,221.04,2024-12-08,2024-12-08,1
72,918.61,2024-04-27,2024-05-08,1
72,213.24,2024-05-31,2024-06-01,1
72,491.48,2024-04-25,2024-04-27,1
72,196.19,2024-05-29,2024-05-30,1
72,242.72,2024-11-21,2024-11-21,1
72,861.52,2024-11-21,2024-11-21,1
72,782.7,2024-04-21,2024-04-22,1
73,1494.62,2024-06-08,2024-06-08,1
73,654.07,2024-02-24,2024-02-28,1
73,1188.66,2024-07-06,2024-07-07,1
73,514.18,2024-08-29,2024-08-31,1
73,1106.05,2024-02-29,2024-03-01,1
73,421.2,2024-04-04,2024-04-04,1
73,626.4,2024-11-17,2024-11-18,1
73,149.51,2024-06-21,2024-06-21,1
73,413.85,2024-09-17,2024-09-17,1
73,177.95,2024-07-24,2024-07-26,1
73,463.14,2024-04-16,2024-04-16,1
73,170.63,2024-01-28,2024-01-28,1
73,182.28,2024-01-03,2024-01-05,1
73,518.15,2024-07-11,2024-07-11,1
73,1038.19,2024-07-27,2024-07-27,1
73,813.66,2024-11-28,2024-12-09,1
73,797.58,2024-08-15,2024-08-16,1
73,574.11,2024-05-19,2024-05-21,1
73,560.03,2024-03-14,2024-03-24,1
73,16.79,2024-03-07,2024-03-09,1
73,530.6,2024-11-20,2024-11-20,1
73,370.96,2024-04-21,2024-04-23,1
73,238.64,2024-06-16,2024-06-17,1
73,25.94,2024-06-30,2024-07-02,1
73,691.11,2024-03-10,2024-03-12,1
73,362.95,2024-06-04,2024-06-06,1
73,1250.91,2024-04-16,2024-04-18,1
73,201.4,2024-01-13,2024-01-15,1
73,310.93,2024-05-25,2024-05-25,1
73,109.98,2024-08-19,2024-08-21,1
73,346.83,2024-05-03,2024-05-04,1
74,745.41,2024-09-22,2024-09-22,1
74,219.24,2024-01-11,2024-01-11,1
74,287.59,2024-03-09,2024-03-11,1
74,217.2,2024-02-25,2024-02-25,1
74,657.19,2024-04-30,2024-05-04,1
74,379.83,2024-01-04,2024-01-05,1
74,949.2,2024-09-11,2024-09-11,1
74,609.71,2024-03-09,2024-03-18,1
74,194.82,2024-06-07,2024-06-09,1
74,445.29,2024-04-10,2024-04-11,1
74,852.58,2024-03-08,2024-03-09,1
74,410.97,2024-01-01,2024-01-01,1
74,1109.47,2024-01-27,2024-01-29,1
74,404.99,2024-11-17,2024-11-23,1
74,216.43,2024-07-25,2024-07-25,1
74,669.66,2024-10-11,2024-10-11,1
74,625.75,2024-03-10,2024-03-10,1
74,133.38,2024-05-16,2024-05-17,1
74,644.8,2024-02-26,2024-02-28,1
74,102.14,2024-08-05,2024-08-07,1
75,375.08,2024-12-06,2024-12-08,1
75,382.94,2024-03-06,2024-03-07,1
75,1055.9,2024-04-13,2024-04-24,1
75,562.63,2024-02-12,2024-02-14,1
75,306.84,2024-06-03,2024-06-13,1
75,685.64,2024-03-11,2024-03-22,1
75,620.14,2024-07-31,2024-08-08,1
75,851.46,2024-07-03,2024-07-12,1
75,812.97,2024-01-04,2024-01-06,1
75,211.92,2024-03-31,2024-04-02,1
75,195.2,2024-05-05,2024-05-05,1
75,271.0,2024-12-10,2024-12-10,1
75,368.4,2024-09-25,2024-09-26,1
75,312.93,2024-10-27,2024-10-29,1
75,1059.66,2024-11-11,2024-11-12,1
75,388.88,2024-02-26,2024-02-27,1
75,363.82,2024-12-07,2024-12-08,1
75,371.59,2024-07-09,2024-07-11,1
75,142.25,2024-01-13,2024-01-13,1
75,156.48,2024-10-18,2024-10-27,1
75,479.26,2024-03-31,2024-03-31,1
75,231.46,2024-03-21,2024-03-26,1
75,108.18,2024-02-05,2024-02-06,1
75,30.91,2024-03-12,2024-03-12,1
75,482.97,2024-08-17,2024-08-17,1
75,261.09,2024-05-31,2024-05-31,1
75,323.84,2024-06-11,2024-06-13,1
75,337.04,2024-08-26,2024-08-27,1
75,213.41,2024-09-10,2024-09-12,1
75,1670.27,2024-02-23,2024-03-01,1
75,230.09,2024-10-20,2024-10-21,1
76,292.17,2024-03-24,2024-03-25,1
76,209.66,2024-04-25,2024-04-27,1
76,476.26,2024-12-13,2024-12-14,1
76,579.93,2024-02-26,2024-02-27,1
76,359.47,2024-10-15,2024-10-15,1
76,637.15,2024-09-21,2024-09-23,1
76,801.74,2024-07-06,2024-07-08,1
76,231.07,2024-04-15,2024-04-17,1
76,729.49,2024-04-02,2024-04-03,1
76,1021.39,2024-12-06,2024-12-13,1
76,487.61,2024-03-31,2024-03-31,1
76,283.29,2024-12-21,2024-12-23,1
76,713.41,2024-03-05,2024-03-06,1
76,304.15,2024-05-25,2024-05-26,1
76,545.15,2024-07-31,2024-08-01,1
76,71.47,2024-03-28,2024-03-29,1
76,688.89,2024-09-18,2024-09-18,1
76,926.13,2024-08-02,2024-08-03,1
76,1099.46,2024-03-01,2024-03-03,1
76,450.7,2024-02-20,2024-02-22,1
76,775.1,2024-10-10,2024-10-12,1
76,859.64,2024-12-02,2024-12-03,1
76,455.18,2024-10-03,2024-10-05,1
76,494.89,2024-01-13,2024-01-15,1
76,321.25,2024-11-19,2024-11-21,1
76,1014.39,2024-11-17,2024-11-19,1
76,345.13,2024-07-23,2024-07-24,1
77,161.58,2024-05-28,2024-05-30,1
77,1803.52,2024-10-05,2024-10-12,1
77,748.36,2024-01-10,2024-01-11,1
77,726.2,2024-11-17,2024-11-17,1
77,341.61,2024-08-20,2024-08-20,1
77,691.28,2024-12-04,2024-12-06,1
77,175.64,2024-10-08,2024-10-09,1
77,42.15,2024-12-02,2024-12-03,1
